,obj,endobj,stream,endstream,xref,trailer,startxref,/Page,/Encrypt,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24
1528,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,16,16,5,5,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1531,98,98,42,42,2,2,2,8,0,3,0,0,0,0,1,0,0,0,0,0,0
1532,9,9,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,116,116,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1534,63,63,57,57,0,0,3,2,0,14,0,0,0,0,2,0,0,0,11,0,0
1535,158,158,62,62,4,4,3,2,0,4,0,0,0,0,2,0,0,0,0,0,0
1536,47,47,40,40,0,0,4,2,0,10,0,0,0,0,3,1,0,0,0,0,0
1537,39,39,14,14,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,45,45,33,33,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1539,269,269,94,94,6,6,4,1,0,4,0,0,0,0,2,0,0,0,0,0,0
1540,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,61,61,16,16,2,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,34,34,31,31,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
1544,68,68,18,18,2,2,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0
1545,117,117,5,5,3,3,3,2,0,0,0,0,0,2,2,0,0,0,0,0,0
1546,41,41,16,16,2,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0
1547,315,315,99,99,3,3,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,95,95,13,13,2,2,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0
1549,42,42,8,8,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,36,36,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1551,22,22,5,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,30,30,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1553,20,20,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,26,26,14,14,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1555,58,58,15,15,2,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,24,24,7,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,65,65,25,25,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,374,374,30,30,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,35,35,9,9,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,171,171,52,52,2,2,2,33,0,13,0,0,0,0,0,0,0,0,0,0,0
1561,101,101,32,32,2,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1563,52,52,21,21,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1564,56,56,6,6,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1565,123,123,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1566,64,64,17,17,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,58,58,16,16,2,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,30,30,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1570,40,40,18,18,2,2,2,6,0,0,0,0,0,0,0,6,0,0,0,0,0
1571,30,30,19,19,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,64,64,52,52,0,0,3,8,0,18,0,0,0,0,2,0,0,0,0,0,0
1573,67,67,26,26,2,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0
1574,74,74,36,36,2,2,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0
1575,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,52,52,26,26,2,2,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0
1577,34,34,10,10,2,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0
1578,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,1215,1215,383,383,1,1,1,2,0,0,2,3,1,0,1,0,0,0,0,0,0
1581,30,30,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1582,139,139,21,21,1,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0
1583,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,38,38,16,16,2,2,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0
1585,92,92,41,41,2,2,2,1,1,0,4,4,3,0,1,0,0,0,0,0,0
1586,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,37,37,34,34,0,0,1,1,0,15,0,0,0,0,1,0,0,0,0,0,0
1588,21,21,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,25,25,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,126,126,20,20,2,2,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0
1591,73,73,23,23,2,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,18,18,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1593,62,62,55,55,0,0,2,5,0,33,0,0,0,0,0,0,0,0,0,0,0
1594,81,81,50,50,2,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0
1595,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,109,109,17,17,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0
1597,52,52,29,29,0,0,1,0,0,13,0,0,0,0,1,0,0,0,0,0,0
1598,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1601,25,25,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,30,30,8,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,63,63,55,55,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1604,29,29,24,24,0,0,2,1,0,7,0,0,0,0,2,0,0,0,8,0,0
1605,24,24,9,9,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0
1606,23,23,5,5,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,108,108,102,102,0,0,3,2,0,13,0,0,0,0,2,0,0,0,8,0,0
1608,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,27,27,8,8,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,234,234,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1611,67,67,16,16,2,2,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0
1612,67,67,27,27,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
1613,76,76,21,21,2,2,2,14,0,3,0,0,0,0,0,0,0,0,0,0,0
1614,39,39,12,12,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,699,699,369,369,0,0,2,1,0,11,0,0,0,0,2,0,0,0,0,0,0
1616,23,23,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,21,21,16,16,0,0,1,3,0,5,0,0,0,0,0,3,0,0,0,0,0
1618,146,146,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1619,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,47,47,24,24,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1621,36,36,9,9,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,47,47,23,23,2,2,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1623,29,29,26,26,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0
1624,78,78,70,70,0,0,4,4,0,15,0,0,0,0,2,0,0,0,0,0,0
1625,403,403,39,39,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,155,155,67,67,2,2,2,62,0,0,0,0,0,0,0,0,0,0,1,0,0
1628,17,17,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,268,268,82,82,2,2,2,66,0,0,0,0,0,0,1,0,0,0,0,0,0
1630,259,259,29,29,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,213,213,95,95,4,4,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0
1632,66,66,60,60,0,0,3,2,0,27,0,0,0,0,2,0,0,0,10,0,0
1633,119,119,55,55,2,2,1,1,0,3,3,3,1,0,1,0,0,0,0,0,0
1634,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,102,102,36,36,2,2,2,6,0,2,0,0,0,0,1,0,0,0,0,0,0
1636,85,85,77,77,0,0,4,3,0,14,0,0,0,0,3,0,0,0,0,0,0
1637,48,48,13,13,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,51,51,12,12,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,288,288,92,92,6,6,4,3,0,10,0,1,0,0,2,0,0,0,0,0,0
1641,35,35,21,21,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1642,54,54,25,25,2,2,2,4,0,16,0,0,0,0,0,0,0,0,0,0,0
1643,914,914,31,31,2,2,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0
1644,26,26,6,6,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,17,17,13,13,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0
1647,224,224,214,214,0,0,4,6,0,33,0,0,0,0,2,0,0,0,0,0,0
1648,41,41,15,15,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1649,25,25,9,9,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0
1650,162,162,142,142,0,0,2,0,0,30,0,0,0,0,2,0,0,0,0,0,0
1651,177,177,28,28,3,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1652,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,342,342,59,59,2,2,2,37,0,0,0,0,0,0,1,0,0,0,0,0,0
1654,664,664,36,36,3,3,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0
1655,100,100,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1656,20,20,7,7,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1657,113,113,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1658,28,28,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,31,31,28,28,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
1660,13,13,4,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,129,129,122,122,0,0,3,3,0,28,0,0,0,0,2,0,0,0,10,0,0
1662,82,82,69,69,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1663,122,122,47,47,4,4,3,4,0,6,0,0,0,0,2,0,0,0,0,0,0
1664,2182,2182,44,44,10,10,6,10,0,5,0,0,0,0,0,0,0,1,0,0,0
1665,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,53,53,35,35,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1667,33,33,27,27,0,0,3,2,0,9,0,0,0,0,2,0,0,0,0,0,0
1668,102,102,96,96,0,0,3,2,0,20,0,0,0,0,2,0,0,0,10,0,0
1669,42,42,13,13,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,28,28,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
1672,92,92,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1673,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,31,31,28,28,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
1675,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,736,736,357,357,3,3,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0
1677,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,52,52,24,24,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,72,72,17,17,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1680,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,46,46,8,8,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,109,109,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1683,28,28,6,6,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1685,61,61,55,55,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0
1686,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,204,204,85,85,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,54,54,15,15,2,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,26,26,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,9,9,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1692,136,136,24,24,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1693,45,45,12,12,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,43,43,14,14,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,79,79,71,71,0,0,3,4,0,14,0,0,0,0,2,0,0,0,8,0,0
1697,144,144,26,26,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,57,57,25,25,2,2,2,8,0,9,0,0,0,0,0,0,0,0,0,0,0
1699,75,75,69,69,0,0,2,2,0,10,0,0,0,0,2,0,0,0,0,0,0
1700,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,73,73,20,20,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,121,121,109,109,0,0,5,3,0,26,0,0,0,0,3,0,0,0,0,0,0
1703,122,122,34,34,2,2,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,46,46,19,19,2,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0
1706,34,34,22,22,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1707,220,220,27,27,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,25,25,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,30,30,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1710,43,43,11,11,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,33,33,10,10,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,75,75,24,24,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,25,25,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1714,83,83,48,48,2,2,2,15,0,28,0,0,0,0,0,0,0,0,0,0,0
1715,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,65,65,58,58,0,0,4,3,0,19,0,0,0,0,2,0,0,0,0,0,0
1717,29,29,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
1718,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,21,21,6,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,120,120,78,78,2,2,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0
1721,143,143,120,120,0,0,6,12,0,28,0,0,0,0,2,0,0,0,0,0,0
1722,156,156,33,33,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1723,138,138,26,26,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1724,220,220,61,61,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,20,20,4,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,30,30,9,9,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,27,27,5,5,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,103,103,96,96,0,0,3,3,0,44,0,0,0,0,2,0,0,0,8,0,0
1729,238,238,20,20,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,111,111,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1731,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,145,145,60,60,3,3,3,4,0,0,2,3,24,0,2,0,0,0,0,0,0
1734,29,29,7,7,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,124,124,25,25,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1737,69,69,62,62,0,0,4,3,0,14,0,0,0,0,2,0,0,0,0,0,0
1738,18,18,10,10,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,35,35,32,32,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
1740,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,113,113,98,98,0,0,5,4,0,11,0,0,0,0,2,0,0,0,1,0,0
1743,35,35,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,34,34,22,22,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1745,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,27,27,9,9,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1747,279,279,28,28,2,2,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0
1748,377,377,18,18,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,72,72,65,65,0,0,4,3,0,21,0,0,0,0,2,0,0,0,0,0,0
1750,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,122,122,34,34,2,2,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,333,333,19,19,2,2,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0
1755,21,21,6,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,189,189,183,183,0,0,3,2,0,24,0,0,0,0,2,0,0,0,11,0,0
1758,51,51,26,26,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1759,245,245,64,64,2,2,1,17,0,5,0,0,0,0,0,0,0,0,0,0,0
1760,43,43,16,16,2,2,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0
1761,49,49,13,13,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
1762,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,503,503,28,28,4,4,4,8,0,0,0,0,0,0,3,0,0,0,0,0,0
1764,24,24,6,6,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,173,173,53,53,2,2,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,19,19,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,89,89,85,85,0,0,3,0,0,18,0,0,0,0,2,0,0,0,0,0,0
1769,33,33,10,10,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,45,45,14,14,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1771,32,32,8,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,62,62,18,18,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1773,22,22,6,6,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0
1774,50,50,38,38,0,0,4,7,0,8,0,0,0,0,2,0,0,0,0,0,0
1775,31,31,7,7,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,121,121,78,78,2,2,2,6,0,6,0,0,0,0,1,0,0,0,0,0,0
1777,45,45,30,30,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1778,26,26,9,9,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0
1779,33,33,30,30,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
1780,32,32,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1781,12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,33,33,30,30,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
1783,43,43,18,18,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,51,51,16,16,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,41,41,38,38,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
1787,36,36,12,12,2,2,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0
1788,264,264,253,253,0,0,4,7,0,25,0,0,0,0,2,0,0,0,0,0,0
1789,269,269,80,80,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,80,80,38,38,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,116,116,53,53,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,1812,1812,47,47,2,2,2,26,0,0,0,0,2,0,1,0,0,0,0,0,0
1794,39,39,32,32,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0
1795,456,456,108,108,2,2,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,46,46,15,15,2,2,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0
1797,123,123,27,27,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1798,1047,1047,55,55,0,0,3,26,0,17,0,0,0,0,0,0,0,0,0,0,0
1799,164,164,31,31,2,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,26,26,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0
1801,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,30,30,27,27,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0
1803,156,156,25,25,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,484,484,121,121,4,4,3,4,0,13,0,0,0,0,2,0,0,0,0,0,0
1806,125,125,36,36,2,2,1,2,0,3,2,3,1,0,1,0,0,0,0,0,0
1807,23,23,9,9,2,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0
1808,77,77,21,21,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,49,49,44,44,0,0,3,1,0,9,0,0,0,0,2,0,0,0,8,0,0
1810,147,147,13,13,2,2,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0
1811,38,38,10,10,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,224,223,59,59,2,2,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,36,36,23,23,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1814,129,129,48,48,2,2,1,2,0,4,2,3,21,0,1,0,0,0,0,0,0
1815,63,63,30,30,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0
1816,6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,24,24,12,12,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1818,28,28,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,32,32,8,8,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,60,60,17,17,2,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,16,16,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,202,202,61,61,3,3,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1824,30,30,15,15,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1825,329,329,61,61,2,2,2,39,0,0,0,0,0,0,1,0,0,0,0,0,0
1826,128,128,21,21,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1827,45,45,41,41,0,0,2,2,0,10,0,0,1,0,0,0,0,0,0,0,0
1828,53,53,17,17,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1829,19,19,5,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,21,21,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,214,214,62,62,2,2,2,45,0,10,0,0,0,0,0,0,0,0,0,0,0
1832,130,130,11,11,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
1833,53,53,16,16,2,2,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0
1834,25,25,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,27,27,8,8,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
